fishery,area,year,sex,maturity,shell condition,size,count
TCF,all EBS,2014,male,undetermined,old shell,143,84
TCF,all EBS,2014,male,undetermined,old shell,144,93
TCF,all EBS,2014,male,undetermined,old shell,145,78
TCF,all EBS,2014,male,undetermined,old shell,146,72
TCF,all EBS,2014,male,undetermined,old shell,147,65
TCF,all EBS,2014,male,undetermined,old shell,148,59
TCF,all EBS,2014,male,undetermined,old shell,149,50
TCF,all EBS,2014,male,undetermined,old shell,150,40
TCF,all EBS,2014,male,undetermined,old shell,151,36
TCF,all EBS,2014,male,undetermined,old shell,152,39
TCF,all EBS,2014,male,undetermined,old shell,153,18
TCF,all EBS,2014,male,undetermined,old shell,154,34
TCF,all EBS,2014,male,undetermined,old shell,155,19
TCF,all EBS,2014,male,undetermined,old shell,156,19
TCF,all EBS,2014,male,undetermined,old shell,157,13
TCF,all EBS,2014,male,undetermined,old shell,158,18
TCF,all EBS,2014,male,undetermined,old shell,159,16
TCF,all EBS,2014,male,undetermined,old shell,160,13
TCF,all EBS,2014,male,undetermined,old shell,161,10
TCF,all EBS,2014,male,undetermined,old shell,162,9
TCF,all EBS,2014,male,undetermined,old shell,163,8
TCF,all EBS,2014,male,undetermined,old shell,164,13
TCF,all EBS,2014,male,undetermined,old shell,165,11
TCF,all EBS,2014,male,undetermined,old shell,166,5
TCF,all EBS,2014,male,undetermined,old shell,167,6
TCF,all EBS,2014,male,undetermined,old shell,168,4
TCF,all EBS,2014,male,undetermined,old shell,169,3
TCF,all EBS,2014,male,undetermined,old shell,170,7
TCF,all EBS,2014,male,undetermined,old shell,171,1
TCF,all EBS,2014,male,undetermined,old shell,173,1
TCF,all EBS,2014,male,undetermined,old shell,174,1
TCF,all EBS,2015,male,undetermined,new shell,110,1
TCF,all EBS,2015,male,undetermined,new shell,112,1
TCF,all EBS,2015,male,undetermined,new shell,113,3
TCF,all EBS,2015,male,undetermined,new shell,114,1
TCF,all EBS,2015,male,undetermined,new shell,115,4
TCF,all EBS,2015,male,undetermined,new shell,116,8
TCF,all EBS,2015,male,undetermined,new shell,117,9
TCF,all EBS,2015,male,undetermined,new shell,118,15
TCF,all EBS,2015,male,undetermined,new shell,119,24
TCF,all EBS,2015,male,undetermined,new shell,120,31
TCF,all EBS,2015,male,undetermined,new shell,121,58
TCF,all EBS,2015,male,undetermined,new shell,122,97
TCF,all EBS,2015,male,undetermined,new shell,123,152
TCF,all EBS,2015,male,undetermined,new shell,124,250
TCF,all EBS,2015,male,undetermined,new shell,125,403
TCF,all EBS,2015,male,undetermined,new shell,126,493
TCF,all EBS,2015,male,undetermined,new shell,127,625
TCF,all EBS,2015,male,undetermined,new shell,128,700
TCF,all EBS,2015,male,undetermined,new shell,129,667
TCF,all EBS,2015,male,undetermined,new shell,130,772
TCF,all EBS,2015,male,undetermined,new shell,131,650
TCF,all EBS,2015,male,undetermined,new shell,132,779
TCF,all EBS,2015,male,undetermined,new shell,133,757
TCF,all EBS,2015,male,undetermined,new shell,134,757
TCF,all EBS,2015,male,undetermined,new shell,135,784
TCF,all EBS,2015,male,undetermined,new shell,136,718
TCF,all EBS,2015,male,undetermined,new shell,137,808
TCF,all EBS,2015,male,undetermined,new shell,138,828
TCF,all EBS,2015,male,undetermined,new shell,139,695
TCF,all EBS,2015,male,undetermined,new shell,140,784
TCF,all EBS,2015,male,undetermined,new shell,141,616
TCF,all EBS,2015,male,undetermined,new shell,142,685
TCF,all EBS,2015,male,undetermined,new shell,143,535
TCF,all EBS,2015,male,undetermined,new shell,144,502
TCF,all EBS,2015,male,undetermined,new shell,145,493
TCF,all EBS,2015,male,undetermined,new shell,146,406
TCF,all EBS,2015,male,undetermined,new shell,147,428
TCF,all EBS,2015,male,undetermined,new shell,148,374
TCF,all EBS,2015,male,undetermined,new shell,149,266
TCF,all EBS,2015,male,undetermined,new shell,150,283
TCF,all EBS,2015,male,undetermined,new shell,151,194
TCF,all EBS,2015,male,undetermined,new shell,152,207
TCF,all EBS,2015,male,undetermined,new shell,153,172
TCF,all EBS,2015,male,undetermined,new shell,154,164
TCF,all EBS,2015,male,undetermined,new shell,155,127
TCF,all EBS,2015,male,undetermined,new shell,156,112
TCF,all EBS,2015,male,undetermined,new shell,157,111
TCF,all EBS,2015,male,undetermined,new shell,158,112
TCF,all EBS,2015,male,undetermined,new shell,159,90
TCF,all EBS,2015,male,undetermined,new shell,160,83
TCF,all EBS,2015,male,undetermined,new shell,161,78
TCF,all EBS,2015,male,undetermined,new shell,162,90
TCF,all EBS,2015,male,undetermined,new shell,163,63
TCF,all EBS,2015,male,undetermined,new shell,164,63
TCF,all EBS,2015,male,undetermined,new shell,165,50
TCF,all EBS,2015,male,undetermined,new shell,166,38
TCF,all EBS,2015,male,undetermined,new shell,167,36
TCF,all EBS,2015,male,undetermined,new shell,168,39
TCF,all EBS,2015,male,undetermined,new shell,169,33
TCF,all EBS,2015,male,undetermined,new shell,170,34
TCF,all EBS,2015,male,undetermined,new shell,171,13
TCF,all EBS,2015,male,undetermined,new shell,172,16
TCF,all EBS,2015,male,undetermined,new shell,173,14
TCF,all EBS,2015,male,undetermined,new shell,174,7
TCF,all EBS,2015,male,undetermined,new shell,175,4
TCF,all EBS,2015,male,undetermined,new shell,176,5
TCF,all EBS,2015,male,undetermined,new shell,177,6
TCF,all EBS,2015,male,undetermined,new shell,178,2
TCF,all EBS,2015,male,undetermined,new shell,179,1
TCF,all EBS,2015,male,undetermined,new shell,180,2
TCF,all EBS,2015,male,undetermined,new shell,182,2
TCF,all EBS,2015,male,undetermined,old shell,113,1
TCF,all EBS,2015,male,undetermined,old shell,116,3
TCF,all EBS,2015,male,undetermined,old shell,117,1
TCF,all EBS,2015,male,undetermined,old shell,118,10
TCF,all EBS,2015,male,undetermined,old shell,119,9
TCF,all EBS,2015,male,undetermined,old shell,120,18
TCF,all EBS,2015,male,undetermined,old shell,121,20
TCF,all EBS,2015,male,undetermined,old shell,122,34
TCF,all EBS,2015,male,undetermined,old shell,123,56
TCF,all EBS,2015,male,undetermined,old shell,124,92
TCF,all EBS,2015,male,undetermined,old shell,125,144
TCF,all EBS,2015,male,undetermined,old shell,126,142
TCF,all EBS,2015,male,undetermined,old shell,127,207
TCF,all EBS,2015,male,undetermined,old shell,128,203
TCF,all EBS,2015,male,undetermined,old shell,129,192
TCF,all EBS,2015,male,undetermined,old shell,130,208
TCF,all EBS,2015,male,undetermined,old shell,131,197
TCF,all EBS,2015,male,undetermined,old shell,132,211
TCF,all EBS,2015,male,undetermined,old shell,133,217
TCF,all EBS,2015,male,undetermined,old shell,134,221
TCF,all EBS,2015,male,undetermined,old shell,135,270
TCF,all EBS,2015,male,undetermined,old shell,136,213
TCF,all EBS,2015,male,undetermined,old shell,137,240
TCF,all EBS,2015,male,undetermined,old shell,138,238
TCF,all EBS,2015,male,undetermined,old shell,139,209
TCF,all EBS,2015,male,undetermined,old shell,140,214
TCF,all EBS,2015,male,undetermined,old shell,141,203
TCF,all EBS,2015,male,undetermined,old shell,142,204
TCF,all EBS,2015,male,undetermined,old shell,143,211
TCF,all EBS,2015,male,undetermined,old shell,144,181
TCF,all EBS,2015,male,undetermined,old shell,145,167
TCF,all EBS,2015,male,undetermined,old shell,146,141
TCF,all EBS,2015,male,undetermined,old shell,147,126
TCF,all EBS,2015,male,undetermined,old shell,148,109
TCF,all EBS,2015,male,undetermined,old shell,149,98
TCF,all EBS,2015,male,undetermined,old shell,150,97
TCF,all EBS,2015,male,undetermined,old shell,151,84
TCF,all EBS,2015,male,undetermined,old shell,152,61
TCF,all EBS,2015,male,undetermined,old shell,153,69
TCF,all EBS,2015,male,undetermined,old shell,154,60
TCF,all EBS,2015,male,undetermined,old shell,155,44
TCF,all EBS,2015,male,undetermined,old shell,156,45
TCF,all EBS,2015,male,undetermined,old shell,157,48
TCF,all EBS,2015,male,undetermined,old shell,158,41
TCF,all EBS,2015,male,undetermined,old shell,159,40
TCF,all EBS,2015,male,undetermined,old shell,160,31
TCF,all EBS,2015,male,undetermined,old shell,161,31
TCF,all EBS,2015,male,undetermined,old shell,162,32
TCF,all EBS,2015,male,undetermined,old shell,163,26
TCF,all EBS,2015,male,undetermined,old shell,164,25
TCF,all EBS,2015,male,undetermined,old shell,165,30
TCF,all EBS,2015,male,undetermined,old shell,166,11
TCF,all EBS,2015,male,undetermined,old shell,167,19
TCF,all EBS,2015,male,undetermined,old shell,168,28
TCF,all EBS,2015,male,undetermined,old shell,169,14
TCF,all EBS,2015,male,undetermined,old shell,170,11
TCF,all EBS,2015,male,undetermined,old shell,171,5
TCF,all EBS,2015,male,undetermined,old shell,172,8
TCF,all EBS,2015,male,undetermined,old shell,173,5
TCF,all EBS,2015,male,undetermined,old shell,174,4
TCF,all EBS,2015,male,undetermined,old shell,175,3
TCF,all EBS,2015,male,undetermined,old shell,176,3
TCF,all EBS,2015,male,undetermined,old shell,177,3
TCF,all EBS,2015,male,undetermined,old shell,182,1
TCF,all EBS,2015,male,undetermined,old shell,184,1
TCF,all EBS,2017,male,undetermined,new shell,112,1
TCF,all EBS,2017,male,undetermined,new shell,115,1
TCF,all EBS,2017,male,undetermined,new shell,117,1
TCF,all EBS,2017,male,undetermined,new shell,118,3
TCF,all EBS,2017,male,undetermined,new shell,119,1
TCF,all EBS,2017,male,undetermined,new shell,120,2
TCF,all EBS,2017,male,undetermined,new shell,121,2
TCF,all EBS,2017,male,undetermined,new shell,122,4
TCF,all EBS,2017,male,undetermined,new shell,123,7
TCF,all EBS,2017,male,undetermined,new shell,124,16
TCF,all EBS,2017,male,undetermined,new shell,125,34
TCF,all EBS,2017,male,undetermined,new shell,126,44
TCF,all EBS,2017,male,undetermined,new shell,127,40
TCF,all EBS,2017,male,undetermined,new shell,128,51
TCF,all EBS,2017,male,undetermined,new shell,129,63
TCF,all EBS,2017,male,undetermined,new shell,130,73
TCF,all EBS,2017,male,undetermined,new shell,131,73
TCF,all EBS,2017,male,undetermined,new shell,132,84
TCF,all EBS,2017,male,undetermined,new shell,133,80
TCF,all EBS,2017,male,undetermined,new shell,134,93
TCF,all EBS,2017,male,undetermined,new shell,135,90
TCF,all EBS,2017,male,undetermined,new shell,136,89
TCF,all EBS,2017,male,undetermined,new shell,137,83
TCF,all EBS,2017,male,undetermined,new shell,138,76
TCF,all EBS,2017,male,undetermined,new shell,139,84
TCF,all EBS,2017,male,undetermined,new shell,140,74
TCF,all EBS,2017,male,undetermined,new shell,141,72
TCF,all EBS,2017,male,undetermined,new shell,142,67
TCF,all EBS,2017,male,undetermined,new shell,143,67
TCF,all EBS,2017,male,undetermined,new shell,144,55
TCF,all EBS,2017,male,undetermined,new shell,145,50
TCF,all EBS,2017,male,undetermined,new shell,146,66
TCF,all EBS,2017,male,undetermined,new shell,147,55
TCF,all EBS,2017,male,undetermined,new shell,148,54
TCF,all EBS,2017,male,undetermined,new shell,149,37
TCF,all EBS,2017,male,undetermined,new shell,150,35
TCF,all EBS,2017,male,undetermined,new shell,151,35
TCF,all EBS,2017,male,undetermined,new shell,152,35
TCF,all EBS,2017,male,undetermined,new shell,153,24
TCF,all EBS,2017,male,undetermined,new shell,154,33
TCF,all EBS,2017,male,undetermined,new shell,155,24
TCF,all EBS,2017,male,undetermined,new shell,156,16
TCF,all EBS,2017,male,undetermined,new shell,157,16
TCF,all EBS,2017,male,undetermined,new shell,158,11
TCF,all EBS,2017,male,undetermined,new shell,159,14
TCF,all EBS,2017,male,undetermined,new shell,160,10
TCF,all EBS,2017,male,undetermined,new shell,161,11
TCF,all EBS,2017,male,undetermined,new shell,162,6
TCF,all EBS,2017,male,undetermined,new shell,163,2
TCF,all EBS,2017,male,undetermined,new shell,164,2
TCF,all EBS,2017,male,undetermined,new shell,165,1
TCF,all EBS,2017,male,undetermined,new shell,166,6
TCF,all EBS,2017,male,undetermined,new shell,168,4
TCF,all EBS,2017,male,undetermined,new shell,169,1
TCF,all EBS,2017,male,undetermined,new shell,170,2
TCF,all EBS,2017,male,undetermined,old shell,117,1
TCF,all EBS,2017,male,undetermined,old shell,120,2
TCF,all EBS,2017,male,undetermined,old shell,122,2
TCF,all EBS,2017,male,undetermined,old shell,123,6
TCF,all EBS,2017,male,undetermined,old shell,124,5
TCF,all EBS,2017,male,undetermined,old shell,125,19
TCF,all EBS,2017,male,undetermined,old shell,126,29
TCF,all EBS,2017,male,undetermined,old shell,127,36
TCF,all EBS,2017,male,undetermined,old shell,128,36
TCF,all EBS,2017,male,undetermined,old shell,129,49
TCF,all EBS,2017,male,undetermined,old shell,130,49
TCF,all EBS,2017,male,undetermined,old shell,131,48
TCF,all EBS,2017,male,undetermined,old shell,132,59
TCF,all EBS,2017,male,undetermined,old shell,133,59
TCF,all EBS,2017,male,undetermined,old shell,134,67
TCF,all EBS,2017,male,undetermined,old shell,135,79
TCF,all EBS,2017,male,undetermined,old shell,136,67
TCF,all EBS,2017,male,undetermined,old shell,137,75
TCF,all EBS,2017,male,undetermined,old shell,138,67
TCF,all EBS,2017,male,undetermined,old shell,139,67
TCF,all EBS,2017,male,undetermined,old shell,140,76
TCF,all EBS,2017,male,undetermined,old shell,141,57
TCF,all EBS,2017,male,undetermined,old shell,142,67
TCF,all EBS,2017,male,undetermined,old shell,143,57
TCF,all EBS,2017,male,undetermined,old shell,144,39
TCF,all EBS,2017,male,undetermined,old shell,145,35
TCF,all EBS,2017,male,undetermined,old shell,146,48
TCF,all EBS,2017,male,undetermined,old shell,147,33
TCF,all EBS,2017,male,undetermined,old shell,148,29
TCF,all EBS,2017,male,undetermined,old shell,149,29
TCF,all EBS,2017,male,undetermined,old shell,150,27
TCF,all EBS,2017,male,undetermined,old shell,151,23
TCF,all EBS,2017,male,undetermined,old shell,152,30
TCF,all EBS,2017,male,undetermined,old shell,153,22
TCF,all EBS,2017,male,undetermined,old shell,154,10
TCF,all EBS,2017,male,undetermined,old shell,155,18
TCF,all EBS,2017,male,undetermined,old shell,156,17
TCF,all EBS,2017,male,undetermined,old shell,157,9
TCF,all EBS,2017,male,undetermined,old shell,158,2
TCF,all EBS,2017,male,undetermined,old shell,159,5
TCF,all EBS,2017,male,undetermined,old shell,160,10
TCF,all EBS,2017,male,undetermined,old shell,161,6
TCF,all EBS,2017,male,undetermined,old shell,162,7
TCF,all EBS,2017,male,undetermined,old shell,163,3
TCF,all EBS,2017,male,undetermined,old shell,164,1
TCF,all EBS,2017,male,undetermined,old shell,165,1
TCF,all EBS,2017,male,undetermined,old shell,167,3
TCF,all EBS,2017,male,undetermined,old shell,169,2
TCF,all EBS,2017,male,undetermined,old shell,173,1
TCF,all EBS,2017,male,undetermined,old shell,182,1
TCF,all EBS,2018,male,undetermined,new shell,119,1
TCF,all EBS,2018,male,undetermined,new shell,120,1
TCF,all EBS,2018,male,undetermined,new shell,121,1
TCF,all EBS,2018,male,undetermined,new shell,122,8
TCF,all EBS,2018,male,undetermined,new shell,123,8
TCF,all EBS,2018,male,undetermined,new shell,124,10
TCF,all EBS,2018,male,undetermined,new shell,125,15
TCF,all EBS,2018,male,undetermined,new shell,126,29
TCF,all EBS,2018,male,undetermined,new shell,127,45
TCF,all EBS,2018,male,undetermined,new shell,128,39
TCF,all EBS,2018,male,undetermined,new shell,129,47
TCF,all EBS,2018,male,undetermined,new shell,130,38
TCF,all EBS,2018,male,undetermined,new shell,131,38
TCF,all EBS,2018,male,undetermined,new shell,132,48
TCF,all EBS,2018,male,undetermined,new shell,133,39
TCF,all EBS,2018,male,undetermined,new shell,134,42
TCF,all EBS,2018,male,undetermined,new shell,135,38
TCF,all EBS,2018,male,undetermined,new shell,136,47
TCF,all EBS,2018,male,undetermined,new shell,137,41
TCF,all EBS,2018,male,undetermined,new shell,138,32
TCF,all EBS,2018,male,undetermined,new shell,139,40
TCF,all EBS,2018,male,undetermined,new shell,140,27
TCF,all EBS,2018,male,undetermined,new shell,141,28
TCF,all EBS,2018,male,undetermined,new shell,142,28
TCF,all EBS,2018,male,undetermined,new shell,143,31
TCF,all EBS,2018,male,undetermined,new shell,144,19
TCF,all EBS,2018,male,undetermined,new shell,145,21
TCF,all EBS,2018,male,undetermined,new shell,146,14
TCF,all EBS,2018,male,undetermined,new shell,147,16
TCF,all EBS,2018,male,undetermined,new shell,148,21
TCF,all EBS,2018,male,undetermined,new shell,149,12
TCF,all EBS,2018,male,undetermined,new shell,150,7
TCF,all EBS,2018,male,undetermined,new shell,151,5
TCF,all EBS,2018,male,undetermined,new shell,152,4
TCF,all EBS,2018,male,undetermined,new shell,153,8
TCF,all EBS,2018,male,undetermined,new shell,154,2
TCF,all EBS,2018,male,undetermined,new shell,155,4
TCF,all EBS,2018,male,undetermined,new shell,156,7
TCF,all EBS,2018,male,undetermined,new shell,157,1
TCF,all EBS,2018,male,undetermined,new shell,158,5
TCF,all EBS,2018,male,undetermined,new shell,159,3
TCF,all EBS,2018,male,undetermined,new shell,160,3
TCF,all EBS,2018,male,undetermined,new shell,161,2
TCF,all EBS,2018,male,undetermined,new shell,163,3
TCF,all EBS,2018,male,undetermined,new shell,164,1
TCF,all EBS,2018,male,undetermined,old shell,118,1
TCF,all EBS,2018,male,undetermined,old shell,119,1
TCF,all EBS,2018,male,undetermined,old shell,120,5
TCF,all EBS,2018,male,undetermined,old shell,121,6
TCF,all EBS,2018,male,undetermined,old shell,122,5
TCF,all EBS,2018,male,undetermined,old shell,123,21
TCF,all EBS,2018,male,undetermined,old shell,124,31
TCF,all EBS,2018,male,undetermined,old shell,125,54
TCF,all EBS,2018,male,undetermined,old shell,126,76
TCF,all EBS,2018,male,undetermined,old shell,127,78
TCF,all EBS,2018,male,undetermined,old shell,128,92
TCF,all EBS,2018,male,undetermined,old shell,129,102
TCF,all EBS,2018,male,undetermined,old shell,130,119
TCF,all EBS,2018,male,undetermined,old shell,131,107
TCF,all EBS,2018,male,undetermined,old shell,132,120
TCF,all EBS,2018,male,undetermined,old shell,133,101
TCF,all EBS,2018,male,undetermined,old shell,134,141
TCF,all EBS,2018,male,undetermined,old shell,135,103
TCF,all EBS,2018,male,undetermined,old shell,136,102
TCF,all EBS,2018,male,undetermined,old shell,137,114
TCF,all EBS,2018,male,undetermined,old shell,138,112
TCF,all EBS,2018,male,undetermined,old shell,139,98
TCF,all EBS,2018,male,undetermined,old shell,140,98
TCF,all EBS,2018,male,undetermined,old shell,141,90
TCF,all EBS,2018,male,undetermined,old shell,142,68
TCF,all EBS,2018,male,undetermined,old shell,143,81
TCF,all EBS,2018,male,undetermined,old shell,144,69
TCF,all EBS,2018,male,undetermined,old shell,145,63
TCF,all EBS,2018,male,undetermined,old shell,146,58
TCF,all EBS,2018,male,undetermined,old shell,147,34
TCF,all EBS,2018,male,undetermined,old shell,148,37
TCF,all EBS,2018,male,undetermined,old shell,149,41
TCF,all EBS,2018,male,undetermined,old shell,150,25
TCF,all EBS,2018,male,undetermined,old shell,151,22
TCF,all EBS,2018,male,undetermined,old shell,152,20
TCF,all EBS,2018,male,undetermined,old shell,153,19
TCF,all EBS,2018,male,undetermined,old shell,154,17
TCF,all EBS,2018,male,undetermined,old shell,155,9
TCF,all EBS,2018,male,undetermined,old shell,156,12
TCF,all EBS,2018,male,undetermined,old shell,157,16
TCF,all EBS,2018,male,undetermined,old shell,158,9
TCF,all EBS,2018,male,undetermined,old shell,159,6
TCF,all EBS,2018,male,undetermined,old shell,160,12
TCF,all EBS,2018,male,undetermined,old shell,161,1
TCF,all EBS,2018,male,undetermined,old shell,162,9
TCF,all EBS,2018,male,undetermined,old shell,163,2
TCF,all EBS,2018,male,undetermined,old shell,164,5
TCF,all EBS,2018,male,undetermined,old shell,165,1
TCF,all EBS,2018,male,undetermined,old shell,166,6
TCF,all EBS,2018,male,undetermined,old shell,167,2
TCF,all EBS,2018,male,undetermined,old shell,168,1
TCF,all EBS,2018,male,undetermined,old shell,169,2
TCF,all EBS,2018,male,undetermined,old shell,170,1
TCF,all EBS,2018,male,undetermined,old shell,174,1
TCF,all EBS,2018,male,undetermined,old shell,175,1
TCF,all EBS,2020,male,undetermined,new shell,115,1
TCF,all EBS,2020,male,undetermined,new shell,117,1
TCF,all EBS,2020,male,undetermined,new shell,119,3
TCF,all EBS,2020,male,undetermined,new shell,120,8
TCF,all EBS,2020,male,undetermined,new shell,121,15
TCF,all EBS,2020,male,undetermined,new shell,122,35
TCF,all EBS,2020,male,undetermined,new shell,123,49
TCF,all EBS,2020,male,undetermined,new shell,124,56
TCF,all EBS,2020,male,undetermined,new shell,125,65
TCF,all EBS,2020,male,undetermined,new shell,126,95
TCF,all EBS,2020,male,undetermined,new shell,127,104
TCF,all EBS,2020,male,undetermined,new shell,128,98
TCF,all EBS,2020,male,undetermined,new shell,129,119
TCF,all EBS,2020,male,undetermined,new shell,130,84
TCF,all EBS,2020,male,undetermined,new shell,131,91
TCF,all EBS,2020,male,undetermined,new shell,132,80
TCF,all EBS,2020,male,undetermined,new shell,133,59
TCF,all EBS,2020,male,undetermined,new shell,134,59
TCF,all EBS,2020,male,undetermined,new shell,135,47
TCF,all EBS,2020,male,undetermined,new shell,136,35
TCF,all EBS,2020,male,undetermined,new shell,137,42
TCF,all EBS,2020,male,undetermined,new shell,138,36
TCF,all EBS,2020,male,undetermined,new shell,139,26
TCF,all EBS,2020,male,undetermined,new shell,140,20
TCF,all EBS,2020,male,undetermined,new shell,141,13
TCF,all EBS,2020,male,undetermined,new shell,142,22
TCF,all EBS,2020,male,undetermined,new shell,143,16
TCF,all EBS,2020,male,undetermined,new shell,144,20
TCF,all EBS,2020,male,undetermined,new shell,145,10
TCF,all EBS,2020,male,undetermined,new shell,146,6
TCF,all EBS,2020,male,undetermined,new shell,147,10
TCF,all EBS,2020,male,undetermined,new shell,148,2
TCF,all EBS,2020,male,undetermined,new shell,149,9
TCF,all EBS,2020,male,undetermined,new shell,150,5
TCF,all EBS,2020,male,undetermined,new shell,151,7
TCF,all EBS,2020,male,undetermined,new shell,152,4
TCF,all EBS,2020,male,undetermined,new shell,153,8
TCF,all EBS,2020,male,undetermined,new shell,154,5
TCF,all EBS,2020,male,undetermined,new shell,155,1
TCF,all EBS,2020,male,undetermined,new shell,156,1
TCF,all EBS,2020,male,undetermined,new shell,157,1
TCF,all EBS,2020,male,undetermined,new shell,158,5
TCF,all EBS,2020,male,undetermined,new shell,159,1
TCF,all EBS,2020,male,undetermined,new shell,160,1
TCF,all EBS,2020,male,undetermined,new shell,161,1
TCF,all EBS,2020,male,undetermined,new shell,167,1
TCF,all EBS,2020,male,undetermined,new shell,170,1
TCF,all EBS,2020,male,undetermined,old shell,117,1
TCF,all EBS,2020,male,undetermined,old shell,118,1
TCF,all EBS,2020,male,undetermined,old shell,119,2
TCF,all EBS,2020,male,undetermined,old shell,120,1
TCF,all EBS,2020,male,undetermined,old shell,121,5
TCF,all EBS,2020,male,undetermined,old shell,122,6
TCF,all EBS,2020,male,undetermined,old shell,123,19
TCF,all EBS,2020,male,undetermined,old shell,124,33
TCF,all EBS,2020,male,undetermined,old shell,125,46
TCF,all EBS,2020,male,undetermined,old shell,126,53
TCF,all EBS,2020,male,undetermined,old shell,127,96
TCF,all EBS,2020,male,undetermined,old shell,128,107
TCF,all EBS,2020,male,undetermined,old shell,129,86
TCF,all EBS,2020,male,undetermined,old shell,130,118
TCF,all EBS,2020,male,undetermined,old shell,131,106
TCF,all EBS,2020,male,undetermined,old shell,132,102
TCF,all EBS,2020,male,undetermined,old shell,133,81
TCF,all EBS,2020,male,undetermined,old shell,134,112
TCF,all EBS,2020,male,undetermined,old shell,135,97
TCF,all EBS,2020,male,undetermined,old shell,136,87
TCF,all EBS,2020,male,undetermined,old shell,137,92
TCF,all EBS,2020,male,undetermined,old shell,138,61
TCF,all EBS,2020,male,undetermined,old shell,139,88
TCF,all EBS,2020,male,undetermined,old shell,140,62
TCF,all EBS,2020,male,undetermined,old shell,141,58
TCF,all EBS,2020,male,undetermined,old shell,142,54
TCF,all EBS,2020,male,undetermined,old shell,143,31
TCF,all EBS,2020,male,undetermined,old shell,144,40
TCF,all EBS,2020,male,undetermined,old shell,145,35
TCF,all EBS,2020,male,undetermined,old shell,146,34
TCF,all EBS,2020,male,undetermined,old shell,147,27
TCF,all EBS,2020,male,undetermined,old shell,148,29
TCF,all EBS,2020,male,undetermined,old shell,149,26
TCF,all EBS,2020,male,undetermined,old shell,150,17
TCF,all EBS,2020,male,undetermined,old shell,151,16
TCF,all EBS,2020,male,undetermined,old shell,152,18
TCF,all EBS,2020,male,undetermined,old shell,153,19
TCF,all EBS,2020,male,undetermined,old shell,154,11
TCF,all EBS,2020,male,undetermined,old shell,155,10
TCF,all EBS,2020,male,undetermined,old shell,156,11
TCF,all EBS,2020,male,undetermined,old shell,157,4
TCF,all EBS,2020,male,undetermined,old shell,158,9
TCF,all EBS,2020,male,undetermined,old shell,159,6
TCF,all EBS,2020,male,undetermined,old shell,160,4
TCF,all EBS,2020,male,undetermined,old shell,161,10
TCF,all EBS,2020,male,undetermined,old shell,162,3
TCF,all EBS,2020,male,undetermined,old shell,163,3
TCF,all EBS,2020,male,undetermined,old shell,164,1
TCF,all EBS,2020,male,undetermined,old shell,166,1
TCF,all EBS,2020,male,undetermined,old shell,167,2
TCF,all EBS,2020,male,undetermined,old shell,168,1
TCF,all EBS,2020,male,undetermined,old shell,169,2
TCF,all EBS,2020,male,undetermined,old shell,171,1
TCF,all EBS,2021,male,undetermined,new shell,110,1
TCF,all EBS,2021,male,undetermined,new shell,111,2
TCF,all EBS,2021,male,undetermined,new shell,112,3
TCF,all EBS,2021,male,undetermined,new shell,113,4
TCF,all EBS,2021,male,undetermined,new shell,114,9
TCF,all EBS,2021,male,undetermined,new shell,115,23
TCF,all EBS,2021,male,undetermined,new shell,116,15
TCF,all EBS,2021,male,undetermined,new shell,117,22
TCF,all EBS,2021,male,undetermined,new shell,118,41
TCF,all EBS,2021,male,undetermined,new shell,119,52
TCF,all EBS,2021,male,undetermined,new shell,120,69
TCF,all EBS,2021,male,undetermined,new shell,121,79
TCF,all EBS,2021,male,undetermined,new shell,122,110
TCF,all EBS,2021,male,undetermined,new shell,123,115
TCF,all EBS,2021,male,undetermined,new shell,124,119
TCF,all EBS,2021,male,undetermined,new shell,125,131
TCF,all EBS,2021,male,undetermined,new shell,126,124
TCF,all EBS,2021,male,undetermined,new shell,127,124
TCF,all EBS,2021,male,undetermined,new shell,128,114
TCF,all EBS,2021,male,undetermined,new shell,129,123
TCF,all EBS,2021,male,undetermined,new shell,130,108
TCF,all EBS,2021,male,undetermined,new shell,131,95
TCF,all EBS,2021,male,undetermined,new shell,132,105
TCF,all EBS,2021,male,undetermined,new shell,133,74
TCF,all EBS,2021,male,undetermined,new shell,134,77
TCF,all EBS,2021,male,undetermined,new shell,135,43
TCF,all EBS,2021,male,undetermined,new shell,136,36
TCF,all EBS,2021,male,undetermined,new shell,137,37
TCF,all EBS,2021,male,undetermined,new shell,138,35
TCF,all EBS,2021,male,undetermined,new shell,139,25
TCF,all EBS,2021,male,undetermined,new shell,140,23
TCF,all EBS,2021,male,undetermined,new shell,141,12
TCF,all EBS,2021,male,undetermined,new shell,142,15
TCF,all EBS,2021,male,undetermined,new shell,143,5
TCF,all EBS,2021,male,undetermined,new shell,144,9
TCF,all EBS,2021,male,undetermined,new shell,145,1
TCF,all EBS,2021,male,undetermined,new shell,146,4
TCF,all EBS,2021,male,undetermined,new shell,147,2
TCF,all EBS,2021,male,undetermined,new shell,148,1
TCF,all EBS,2021,male,undetermined,new shell,149,3
TCF,all EBS,2021,male,undetermined,new shell,150,1
TCF,all EBS,2021,male,undetermined,new shell,151,1
TCF,all EBS,2021,male,undetermined,new shell,152,1
TCF,all EBS,2021,male,undetermined,old shell,114,3
TCF,all EBS,2021,male,undetermined,old shell,115,2
